holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date,time,traffic_volume
None,272.23,0,0,1,Clear,sky is clear,10/29/2017,3:00:00 AM,434
None,272.22,0,0,75,Clouds,broken clouds,10/29/2017,4:00:00 AM,354
None,272.08,0,0,75,Clouds,broken clouds,10/29/2017,5:00:00 AM,478
None,272.29,0,0,90,Clouds,overcast clouds,10/29/2017,6:00:00 AM,802
None,272.81,0,0,90,Clouds,overcast clouds,10/29/2017,7:00:00 AM,1060
None,273.08,0,0,90,Clouds,overcast clouds,10/29/2017,8:00:00 AM,1840
None,273.69,0,0,90,Clouds,overcast clouds,10/29/2017,9:00:00 AM,2468
None,274.22,0,0,90,Clouds,overcast clouds,10/29/2017,10:00:00 AM,3120
None,274.86,0,0,90,Clouds,overcast clouds,10/29/2017,11:00:00 AM,3533
None,275.72,0,0,90,Clouds,overcast clouds,10/29/2017,12:00:00 PM,4073
None,277.08,0,0,90,Clouds,overcast clouds,10/29/2017,1:00:00 PM,4264
None,277.57,0,0,90,Rain,light rain,10/29/2017,2:00:00 PM,4373
None,278.43,0,0,90,Drizzle,light intensity drizzle,10/29/2017,3:00:00 PM,4514
None,278.95,0,0,90,Rain,light rain,10/29/2017,4:00:00 PM,4499
None,278.95,0,0,90,Drizzle,light intensity drizzle,10/29/2017,4:00:00 PM,4499
None,278.95,0,0,40,Drizzle,light intensity drizzle,10/29/2017,5:00:00 PM,4492
None,278.95,0,0,40,Rain,light rain,10/29/2017,5:00:00 PM,4492
None,278.75,0,0,90,Rain,light rain,10/29/2017,6:00:00 PM,3973
None,278.42,0,0,90,Clouds,overcast clouds,10/29/2017,7:00:00 PM,3409
None,277.93,0,0,5,Rain,light rain,10/29/2017,8:00:00 PM,2653
None,276.75,0,0,90,Drizzle,light intensity drizzle,10/29/2017,9:00:00 PM,2077
None,276.75,0,0,90,Rain,moderate rain,10/29/2017,9:00:00 PM,2077
None,277.01,0,0,75,Rain,light rain,10/29/2017,10:00:00 PM,1661
None,277.01,0,0,75,Drizzle,light intensity drizzle,10/29/2017,10:00:00 PM,1661
None,277.68,0,0,90,Rain,moderate rain,10/29/2017,11:00:00 PM,2100
None,277.68,0,0,90,Mist,mist,10/29/2017,11:00:00 PM,2100
None,277.68,0,0,90,Drizzle,drizzle,10/29/2017,11:00:00 PM,2100
None,277.79,0,0,90,Rain,light rain,10/30/2017,12:00:00 AM,563
None,276.88,0,0,1,Clear,sky is clear,10/30/2017,1:00:00 AM,375
None,276.15,0,0,40,Clouds,scattered clouds,10/30/2017,2:00:00 AM,293
None,276.15,0,0,90,Clouds,overcast clouds,10/30/2017,3:00:00 AM,326
None,276.35,0,0,90,Clouds,overcast clouds,10/30/2017,4:00:00 AM,813
None,276.15,0,0,90,Clouds,overcast clouds,10/30/2017,5:00:00 AM,2822
None,276,0,0,90,Rain,light rain,10/30/2017,6:00:00 AM,5869
None,275.72,0,0,90,Rain,proximity shower rain,10/30/2017,7:00:00 AM,6221
None,275.15,0,0,90,Snow,light snow,10/30/2017,8:00:00 AM,5825
None,274.95,0,0,90,Snow,light snow,10/30/2017,9:00:00 AM,5138
None,275.36,0,0,90,Clouds,overcast clouds,10/30/2017,10:00:00 AM,4482
None,275.75,0,0,90,Snow,light snow,10/30/2017,11:00:00 AM,4569
None,275.75,0,0,90,Haze,haze,10/30/2017,11:00:00 AM,4569
None,275.72,0,0,90,Snow,light snow,10/30/2017,12:00:00 PM,4911
None,275.72,0,0,90,Mist,mist,10/30/2017,12:00:00 PM,4911
None,275.72,0,0,90,Rain,proximity shower rain,10/30/2017,12:00:00 PM,4911
None,275.72,0,0,90,Drizzle,light intensity drizzle,10/30/2017,12:00:00 PM,4911
None,276.15,0,0,90,Rain,proximity shower rain,10/30/2017,1:00:00 PM,4899
None,276.15,0,0,90,Drizzle,drizzle,10/30/2017,1:00:00 PM,4899
None,276.15,0,0,90,Haze,haze,10/30/2017,1:00:00 PM,4899
None,276.02,0,0,90,Snow,light snow,10/30/2017,2:00:00 PM,5055
None,275.55,0,0,90,Clouds,overcast clouds,10/30/2017,3:00:00 PM,5698
None,274.87,0,0,90,Clouds,overcast clouds,10/30/2017,4:00:00 PM,6601
None,274.51,0,0,90,Clouds,overcast clouds,10/30/2017,5:00:00 PM,6258
None,274.22,0,0,90,Drizzle,light intensity drizzle,10/30/2017,6:00:00 PM,4381
None,273.79,0,0,90,Snow,light snow,10/30/2017,7:00:00 PM,2970
None,273.72,0,0,90,Snow,light snow,10/30/2017,8:00:00 PM,2491
None,273.28,0,0,90,Snow,light snow,10/30/2017,9:00:00 PM,2174
None,273.15,0,0,90,Snow,light snow,10/30/2017,10:00:00 PM,1514
None,273.15,0,0,90,Snow,light snow,10/30/2017,11:00:00 PM,998
None,272.65,0,0,90,Clouds,overcast clouds,10/31/2017,12:00:00 AM,544
None,272.58,0,0,90,Clouds,overcast clouds,10/31/2017,1:00:00 AM,337
None,272.35,0,0,90,Clouds,overcast clouds,10/31/2017,2:00:00 AM,219
None,272.5,0,0,90,Clouds,overcast clouds,10/31/2017,3:00:00 AM,349
None,272.28,0,0,90,Clouds,overcast clouds,10/31/2017,4:00:00 AM,872
None,272.15,0,0,90,Clouds,overcast clouds,10/31/2017,5:00:00 AM,2924
None,271.79,0,0,90,Clouds,overcast clouds,10/31/2017,6:00:00 AM,5968
None,271.79,0,0,90,Clouds,overcast clouds,10/31/2017,7:00:00 AM,6541
None,271.41,0,0,90,Clouds,overcast clouds,10/31/2017,8:00:00 AM,5890
None,271.48,0,0,90,Clouds,overcast clouds,10/31/2017,9:00:00 AM,5605
None,271.84,0,0,90,Clouds,overcast clouds,10/31/2017,10:00:00 AM,4572
None,271.94,0,0,90,Clouds,overcast clouds,10/31/2017,11:00:00 AM,4739
None,272.21,0,0,90,Clouds,overcast clouds,10/31/2017,12:00:00 PM,4989
None,272.58,0,0,90,Clouds,overcast clouds,10/31/2017,1:00:00 PM,4910
None,273.22,0,0,75,Clouds,broken clouds,10/31/2017,2:00:00 PM,5201
None,273.58,0,0,75,Clouds,broken clouds,10/31/2017,3:00:00 PM,5888
None,274.15,0,0,40,Clouds,scattered clouds,10/31/2017,4:00:00 PM,6985
None,273.79,0,0,90,Clouds,overcast clouds,10/31/2017,5:00:00 PM,6035
None,273.79,0,0,75,Clouds,broken clouds,10/31/2017,6:00:00 PM,3941
None,272.82,0,0,1,Clear,sky is clear,10/31/2017,7:00:00 PM,2937
None,271.55,0,0,20,Clouds,few clouds,10/31/2017,8:00:00 PM,2925
None,270.8,0,0,1,Clear,sky is clear,10/31/2017,9:00:00 PM,3747
None,270.5,0,0,1,Clear,sky is clear,10/31/2017,10:00:00 PM,2933
None,270.58,0,0,1,Clear,sky is clear,10/31/2017,11:00:00 PM,1221
None,270.14,0,0,1,Clear,sky is clear,11/1/2017,12:00:00 AM,683
None,269.93,0,0,1,Clear,sky is clear,11/1/2017,1:00:00 AM,472
None,270.22,0,0,1,Clear,sky is clear,11/1/2017,2:00:00 AM,343
None,270.28,0,0,1,Clear,sky is clear,11/1/2017,3:00:00 AM,390
None,271.02,0,0,90,Clouds,overcast clouds,11/1/2017,4:00:00 AM,917
None,271.65,0,0,90,Clouds,overcast clouds,11/1/2017,5:00:00 AM,2959
None,271.93,0,0,90,Clouds,overcast clouds,11/1/2017,6:00:00 AM,5665
None,272.35,0,0,90,Clouds,overcast clouds,11/1/2017,7:00:00 AM,6067
None,272.55,0,0,90,Clouds,overcast clouds,11/1/2017,8:00:00 AM,6147
None,272.92,0,0,90,Snow,light snow,11/1/2017,9:00:00 AM,5339
None,273.15,0,0,90,Snow,light snow,11/1/2017,10:00:00 AM,4634
None,273.35,0,0,90,Snow,light snow,11/1/2017,11:00:00 AM,4781
None,274.15,0,0,90,Snow,light snow,11/1/2017,12:00:00 PM,4908
None,274.86,0,0,75,Snow,light snow,11/1/2017,1:00:00 PM,5008
None,275,0,0,90,Snow,snow,11/1/2017,2:00:00 PM,4856
None,275,0,0,90,Rain,light rain,11/1/2017,2:00:00 PM,4856
None,274.44,0,0,90,Snow,light snow,11/1/2017,3:00:00 PM,5328
None,274.44,0,0,90,Mist,mist,11/1/2017,3:00:00 PM,5328
None,274.21,0,0,90,Snow,light snow,11/1/2017,4:00:00 PM,6321
None,274.21,0,0,90,Mist,mist,11/1/2017,4:00:00 PM,6321
None,274.21,0,0,90,Rain,light rain,11/1/2017,4:00:00 PM,6321
None,274.15,0,0,90,Drizzle,light intensity drizzle,11/1/2017,5:00:00 PM,5858
None,274.15,0,0,90,Mist,mist,11/1/2017,5:00:00 PM,5858
None,274.15,0,0,90,Rain,light rain,11/1/2017,5:00:00 PM,5858
None,274.15,0,0,90,Snow,light snow,11/1/2017,5:00:00 PM,5858
None,274.35,0,0,90,Drizzle,drizzle,11/1/2017,6:00:00 PM,4297
None,274.35,0,0,90,Mist,mist,11/1/2017,6:00:00 PM,4297
None,274.35,0,0,90,Rain,light rain,11/1/2017,6:00:00 PM,4297
None,274.35,0,0,90,Snow,light snow,11/1/2017,6:00:00 PM,4297
None,274.62,0,0,90,Drizzle,light intensity drizzle,11/1/2017,7:00:00 PM,3045
None,274.62,0,0,90,Mist,mist,11/1/2017,7:00:00 PM,3045
None,274.62,0,0,90,Rain,light rain,11/1/2017,7:00:00 PM,3045
None,274.75,0,0,90,Drizzle,light intensity drizzle,11/1/2017,8:00:00 PM,2704
None,274.75,0,0,90,Mist,mist,11/1/2017,8:00:00 PM,2704
None,274.75,0,0,90,Rain,light rain,11/1/2017,8:00:00 PM,2704
None,274.79,0,0,90,Mist,mist,11/1/2017,9:00:00 PM,2204
None,274.79,0,0,90,Drizzle,drizzle,11/1/2017,9:00:00 PM,2204
None,275.08,0,0,90,Mist,mist,11/1/2017,10:00:00 PM,1713
None,275.08,0,0,90,Drizzle,light intensity drizzle,11/1/2017,10:00:00 PM,1713
None,275.22,0,0,90,Mist,mist,11/1/2017,11:00:00 PM,1068
None,275.22,0,0,90,Mist,mist,11/2/2017,12:00:00 AM,611
None,275.01,0,0,90,Mist,mist,11/2/2017,1:00:00 AM,362
None,275.01,0,0,75,Mist,mist,11/2/2017,2:00:00 AM,254
None,275.01,0,0,75,Fog,fog,11/2/2017,2:00:00 AM,254
None,274.8,0,0,40,Mist,mist,11/2/2017,3:00:00 AM,383
None,274.8,0,0,40,Fog,fog,11/2/2017,3:00:00 AM,383
None,274.82,0,0,75,Mist,mist,11/2/2017,4:00:00 AM,820
None,274.82,0,0,75,Fog,fog,11/2/2017,4:00:00 AM,820
None,275.02,0,0,90,Mist,mist,11/2/2017,5:00:00 AM,2914
None,275.02,0,0,90,Fog,fog,11/2/2017,5:00:00 AM,2914
None,275.15,0,0,90,Mist,mist,11/2/2017,6:00:00 AM,5674
None,275.15,0,0,90,Fog,fog,11/2/2017,6:00:00 AM,5674
None,275.28,0,0,75,Mist,mist,11/2/2017,7:00:00 AM,6258
None,275.28,0,0,75,Drizzle,drizzle,11/2/2017,7:00:00 AM,6258
None,275.28,0,0,75,Mist,mist,11/2/2017,8:00:00 AM,5995
None,275.28,0,0,75,Rain,light rain,11/2/2017,8:00:00 AM,5995
None,275.65,0,0,90,Mist,mist,11/2/2017,9:00:00 AM,5488
None,276.08,0,0,90,Mist,mist,11/2/2017,10:00:00 AM,4606
None,276.65,0,0,75,Mist,mist,11/2/2017,11:00:00 AM,4910
None,276.88,0,0,75,Mist,mist,11/2/2017,12:00:00 PM,5066
None,276.95,0,0,90,Mist,mist,11/2/2017,1:00:00 PM,5255
None,277.02,0,0,90,Clouds,overcast clouds,11/2/2017,2:00:00 PM,5428
None,276.94,0,0,90,Clouds,overcast clouds,11/2/2017,3:00:00 PM,5987
None,276.89,0,0,90,Clouds,overcast clouds,11/2/2017,4:00:00 PM,6775
None,276.58,0,0,90,Clouds,overcast clouds,11/2/2017,5:00:00 PM,6488
None,276.15,0,0,90,Clouds,overcast clouds,11/2/2017,6:00:00 PM,5048
None,275.82,0,0,90,Clouds,overcast clouds,11/2/2017,7:00:00 PM,3335
None,275.75,0,0,90,Clouds,overcast clouds,11/2/2017,8:00:00 PM,2846
None,275.62,0,0,90,Clouds,overcast clouds,11/2/2017,9:00:00 PM,3094
None,275.62,0,0,90,Clouds,overcast clouds,11/2/2017,10:00:00 PM,2412
None,275.5,0,0,90,Clouds,overcast clouds,11/2/2017,11:00:00 PM,1336
None,275.37,0,0,90,Clouds,overcast clouds,11/3/2017,12:00:00 AM,768
None,274.42,0,0,1,Clear,sky is clear,11/3/2017,1:00:00 AM,432
None,273.29,0,0,1,Clear,sky is clear,11/3/2017,2:00:00 AM,354
None,272.42,0,0,1,Clear,sky is clear,11/3/2017,3:00:00 AM,444
None,271.75,0,0,1,Clear,sky is clear,11/3/2017,4:00:00 AM,842
None,271.28,0,0,1,Clear,sky is clear,11/3/2017,5:00:00 AM,2715
None,270.62,0,0,1,Clear,sky is clear,11/3/2017,6:00:00 AM,5524
None,270.44,0,0,20,Clouds,few clouds,11/3/2017,7:00:00 AM,6594
None,270.01,0,0,1,Clear,sky is clear,11/3/2017,8:00:00 AM,5784
None,270.36,0,0,75,Clouds,broken clouds,11/3/2017,9:00:00 AM,5086
None,271.65,0,0,1,Clear,sky is clear,11/3/2017,10:00:00 AM,4663
None,272.69,0,0,40,Clouds,scattered clouds,11/3/2017,11:00:00 AM,4977
None,273.43,0,0,90,Clouds,overcast clouds,11/3/2017,12:00:00 PM,5403
None,274.08,0,0,90,Clouds,overcast clouds,11/3/2017,1:00:00 PM,5484
None,274.15,0,0,90,Clouds,overcast clouds,11/3/2017,2:00:00 PM,5564
None,274.22,0,0,1,Snow,light snow,11/3/2017,3:00:00 PM,5860
None,273.56,0,0,90,Snow,heavy snow,11/3/2017,4:00:00 PM,5086
None,273.56,0,0,90,Fog,fog,11/3/2017,4:00:00 PM,5086
None,273.56,0,0,90,Mist,mist,11/3/2017,4:00:00 PM,5086
None,272.77,0,0,90,Snow,snow,11/3/2017,5:00:00 PM,5406
None,272.77,0,0,90,Mist,mist,11/3/2017,5:00:00 PM,5406
None,272.77,0,0,90,Fog,fog,11/3/2017,5:00:00 PM,5406
None,272.77,0,0,90,Snow,snow,11/3/2017,6:00:00 PM,4317
None,272.77,0,0,90,Mist,mist,11/3/2017,6:00:00 PM,4317
None,272.77,0,0,90,Fog,fog,11/3/2017,6:00:00 PM,4317
None,272.79,0,0,90,Snow,snow,11/3/2017,7:00:00 PM,3437
None,272.79,0,0,90,Mist,mist,11/3/2017,7:00:00 PM,3437
None,272.79,0,0,90,Snow,snow,11/3/2017,8:00:00 PM,2827
None,272.79,0,0,90,Mist,mist,11/3/2017,8:00:00 PM,2827
None,273.08,0,0,90,Snow,snow,11/3/2017,9:00:00 PM,2656
None,273.37,0,0,75,Snow,light snow,11/3/2017,10:00:00 PM,2613
None,273.72,0,0,75,Snow,light snow,11/3/2017,11:00:00 PM,1676
None,273.65,0,0,75,Snow,light snow,11/4/2017,12:00:00 AM,1031
None,273.72,0,0,90,Snow,light snow,11/4/2017,1:00:00 AM,658
None,274.08,0,0,90,Snow,light snow,11/4/2017,2:00:00 AM,470
None,274.15,0,0,90,Snow,light snow,11/4/2017,3:00:00 AM,352
None,274.38,0,0,90,Clouds,overcast clouds,11/4/2017,4:00:00 AM,371
None,274.77,0,0,90,Snow,light snow,11/4/2017,5:00:00 AM,680
None,274.77,0,0,90,Mist,mist,11/4/2017,5:00:00 AM,680
None,274.69,0,0,90,Rain,light rain,11/4/2017,6:00:00 AM,1243
None,274.73,0,0,90,Clouds,overcast clouds,11/4/2017,7:00:00 AM,1957
None,274.88,0,0,90,Mist,mist,11/4/2017,8:00:00 AM,2790
None,274.88,0,0,90,Drizzle,light intensity drizzle,11/4/2017,8:00:00 AM,2790
None,275.02,0,0,90,Mist,mist,11/4/2017,9:00:00 AM,3489
None,275.02,0,0,90,Drizzle,light intensity drizzle,11/4/2017,9:00:00 AM,3489
None,275.42,0,0,90,Mist,mist,11/4/2017,10:00:00 AM,3979
None,275.42,0,0,90,Drizzle,drizzle,11/4/2017,10:00:00 AM,3979
None,275.88,0,0,90,Mist,mist,11/4/2017,11:00:00 AM,4563
None,276.07,0,0,90,Haze,haze,11/4/2017,12:00:00 PM,4837
None,276.07,0,0,90,Mist,mist,11/4/2017,12:00:00 PM,4837
None,276.84,0,0,90,Mist,mist,11/4/2017,1:00:00 PM,4836
None,277.01,0,0,90,Mist,mist,11/4/2017,2:00:00 PM,4764
None,277.36,0,0,90,Mist,mist,11/4/2017,3:00:00 PM,4890
None,277.81,0,0,90,Mist,mist,11/4/2017,4:00:00 PM,4894
None,277.88,0,0,90,Mist,mist,11/4/2017,5:00:00 PM,4794
None,277.88,0,0,90,Drizzle,drizzle,11/4/2017,5:00:00 PM,4794
None,277.88,0,0,90,Drizzle,light intensity drizzle,11/4/2017,6:00:00 PM,4411
None,277.88,0,0,90,Mist,mist,11/4/2017,6:00:00 PM,4411
None,277.88,0,0,90,Rain,light rain,11/4/2017,6:00:00 PM,4411
None,277.81,0,0,90,Drizzle,drizzle,11/4/2017,7:00:00 PM,3421
None,277.81,0,0,90,Mist,mist,11/4/2017,7:00:00 PM,3421
None,277.88,0,0,90,Drizzle,light intensity drizzle,11/4/2017,8:00:00 PM,2718
None,277.88,0,0,90,Mist,mist,11/4/2017,8:00:00 PM,2718
None,278.01,0,0,90,Drizzle,light intensity drizzle,11/4/2017,9:00:00 PM,3515
None,278.01,0,0,90,Mist,mist,11/4/2017,9:00:00 PM,3515
None,278.08,0,0,90,Drizzle,light intensity drizzle,11/4/2017,10:00:00 PM,3865
None,278.08,0,0,90,Mist,mist,11/4/2017,10:00:00 PM,3865
None,278.08,0,0,90,Fog,fog,11/4/2017,10:00:00 PM,3865
None,278.28,0,0,90,Drizzle,light intensity drizzle,11/4/2017,11:00:00 PM,2042
None,278.28,0,0,90,Mist,mist,11/4/2017,11:00:00 PM,2042
None,278.48,0,0,90,Drizzle,light intensity drizzle,11/5/2017,12:00:00 AM,1554
None,278.48,0,0,90,Mist,mist,11/5/2017,12:00:00 AM,1554
None,278.48,0,0,90,Fog,fog,11/5/2017,12:00:00 AM,1554
None,278.72,0,0,90,Drizzle,light intensity drizzle,11/5/2017,1:00:00 AM,629
None,278.72,0,0,90,Mist,mist,11/5/2017,1:00:00 AM,629
None,278.72,0,0,90,Drizzle,light intensity drizzle,11/5/2017,1:00:00 AM,629
None,278.72,0,0,90,Mist,mist,11/5/2017,1:00:00 AM,629
None,278.72,0,0,90,Rain,light rain,11/5/2017,1:00:00 AM,629
None,278.75,0,0,90,Mist,mist,11/5/2017,2:00:00 AM,361
None,278.75,0,0,90,Rain,moderate rain,11/5/2017,2:00:00 AM,361
None,278.75,0,0,90,Drizzle,drizzle,11/5/2017,2:00:00 AM,361
None,278.79,0,0,90,Mist,mist,11/5/2017,3:00:00 AM,247
None,278.79,0,0,90,Rain,moderate rain,11/5/2017,3:00:00 AM,247
None,278.15,0,0,90,Rain,moderate rain,11/5/2017,4:00:00 AM,287
None,278.15,0,0,90,Mist,mist,11/5/2017,4:00:00 AM,287
None,278.15,0,0,90,Drizzle,light intensity drizzle,11/5/2017,4:00:00 AM,287
None,276.82,0,0,90,Rain,light rain,11/5/2017,5:00:00 AM,469
None,276.82,0,0,90,Mist,mist,11/5/2017,5:00:00 AM,469
None,276.82,0,0,90,Snow,light snow,11/5/2017,5:00:00 AM,469
None,275.94,0,0,90,Rain,light rain,11/5/2017,6:00:00 AM,823
None,275.94,0,0,90,Drizzle,drizzle,11/5/2017,6:00:00 AM,823
None,275.36,0,0,90,Clouds,overcast clouds,11/5/2017,7:00:00 AM,1209
None,274.72,0,0,90,Clouds,overcast clouds,11/5/2017,8:00:00 AM,2059
None,274.37,0,0,90,Clouds,overcast clouds,11/5/2017,9:00:00 AM,2974
None,274.08,0,0,90,Clouds,overcast clouds,11/5/2017,10:00:00 AM,3592
None,273.94,0,0,90,Clouds,overcast clouds,11/5/2017,11:00:00 AM,4014
None,273.88,0,0,90,Clouds,overcast clouds,11/5/2017,12:00:00 PM,4256
None,273.44,0,0,90,Clouds,overcast clouds,11/5/2017,1:00:00 PM,4309
None,273.86,0,0,90,Clouds,overcast clouds,11/5/2017,2:00:00 PM,4303
None,273.29,0,0,90,Clouds,overcast clouds,11/5/2017,3:00:00 PM,4525
None,272.79,0,0,90,Clouds,overcast clouds,11/5/2017,4:00:00 PM,4744
None,272.58,0,0,90,Clouds,overcast clouds,11/5/2017,5:00:00 PM,4235
None,272.15,0,0,90,Clouds,overcast clouds,11/5/2017,6:00:00 PM,3765
None,271.79,0,0,90,Clouds,overcast clouds,11/5/2017,7:00:00 PM,2888
None,271.65,0,0,90,Clouds,overcast clouds,11/5/2017,8:00:00 PM,2273
None,271.22,0,0,90,Clouds,overcast clouds,11/5/2017,9:00:00 PM,1912
None,270.89,0,0,75,Clouds,broken clouds,11/5/2017,10:00:00 PM,1323
None,270.28,0,0,75,Clouds,broken clouds,11/5/2017,11:00:00 PM,861
None,269.79,0,0,1,Clear,sky is clear,11/6/2017,12:00:00 AM,469
None,269.22,0,0,1,Clear,sky is clear,11/6/2017,1:00:00 AM,330
None,268.51,0,0,1,Clear,sky is clear,11/6/2017,2:00:00 AM,186
None,268.01,0,0,1,Clear,sky is clear,11/6/2017,3:00:00 AM,333
None,267.42,0,0,1,Clear,sky is clear,11/6/2017,4:00:00 AM,809
None,267.15,0,0,1,Clear,sky is clear,11/6/2017,5:00:00 AM,2853
None,267.01,0,0,1,Clear,sky is clear,11/6/2017,6:00:00 AM,5836
None,267.22,0,0,1,Clear,sky is clear,11/6/2017,7:00:00 AM,6268
None,267.68,0,0,75,Clouds,broken clouds,11/6/2017,8:00:00 AM,5990
None,269.08,0,0,75,Clouds,broken clouds,11/6/2017,9:00:00 AM,4992
None,269.95,0,0,1,Clear,sky is clear,11/6/2017,10:00:00 AM,4298
None,270.86,0,0,75,Clouds,broken clouds,11/6/2017,11:00:00 AM,4488
None,271.88,0,0,75,Clouds,broken clouds,11/6/2017,12:00:00 PM,4677
None,272.68,0,0,75,Clouds,broken clouds,11/6/2017,1:00:00 PM,4746
None,272.95,0,0,75,Clouds,broken clouds,11/6/2017,2:00:00 PM,4987
None,273.22,0,0,90,Clouds,overcast clouds,11/6/2017,3:00:00 PM,5657
None,273.22,0,0,90,Clouds,overcast clouds,11/6/2017,4:00:00 PM,6647
None,272.82,0,0,90,Clouds,overcast clouds,11/6/2017,5:00:00 PM,6175
None,272.28,0,0,90,Clouds,overcast clouds,11/6/2017,6:00:00 PM,4152
None,271.93,0,0,90,Clouds,overcast clouds,11/6/2017,7:00:00 PM,2919
None,271.22,0,0,75,Clouds,broken clouds,11/6/2017,8:00:00 PM,2263
None,270.51,0,0,5,Clear,sky is clear,11/6/2017,9:00:00 PM,2009
None,270.79,0,0,90,Clouds,overcast clouds,11/6/2017,10:00:00 PM,1451
None,270.58,0,0,90,Clouds,overcast clouds,11/6/2017,11:00:00 PM,961
None,270.71,0,0,90,Clouds,overcast clouds,11/7/2017,12:00:00 AM,560
None,271.23,0,0,90,Clouds,overcast clouds,11/7/2017,1:00:00 AM,339
None,271.07,0,0,90,Clouds,overcast clouds,11/7/2017,2:00:00 AM,244
None,271.29,0,0,90,Clouds,overcast clouds,11/7/2017,3:00:00 AM,377
None,271.44,0,0,90,Clouds,overcast clouds,11/7/2017,4:00:00 AM,899
None,271.43,0,0,90,Clouds,overcast clouds,11/7/2017,5:00:00 AM,3031
None,271.02,0,0,90,Clouds,overcast clouds,11/7/2017,6:00:00 AM,6100
None,271.15,0,0,75,Thunderstorm,proximity thunderstorm,11/7/2017,7:00:00 AM,6538
None,270.51,0,0,75,Clouds,broken clouds,11/7/2017,8:00:00 AM,6091
None,270.35,0,0,90,Clouds,overcast clouds,11/7/2017,9:00:00 AM,5319
None,270.64,0,0,90,Clouds,overcast clouds,11/7/2017,10:00:00 AM,4518
None,271.43,0,0,5,Clear,sky is clear,11/7/2017,11:00:00 AM,4701
None,272.5,0,0,5,Clear,sky is clear,11/7/2017,12:00:00 PM,4866
None,273.48,0,0,5,Clear,sky is clear,11/7/2017,1:00:00 PM,5101
None,274.35,0,0,5,Clear,sky is clear,11/7/2017,2:00:00 PM,5273
None,274.58,0,0,5,Clear,sky is clear,11/7/2017,3:00:00 PM,5747
None,274.37,0,0,1,Clear,sky is clear,11/7/2017,4:00:00 PM,6705
None,273.56,0,0,1,Clear,sky is clear,11/7/2017,5:00:00 PM,6198
None,272.29,0,0,1,Clear,sky is clear,11/7/2017,6:00:00 PM,4421
None,271.51,0,0,5,Clear,sky is clear,11/7/2017,7:00:00 PM,3073
None,271.02,0,0,1,Clear,sky is clear,11/7/2017,8:00:00 PM,2581
None,270.88,0,0,1,Clear,sky is clear,11/7/2017,9:00:00 PM,2265
None,270.68,0,0,75,Clouds,broken clouds,11/7/2017,10:00:00 PM,1631
None,270.99,0,0,75,Clouds,broken clouds,11/7/2017,11:00:00 PM,1073
None,271.29,0,0,90,Clouds,overcast clouds,11/8/2017,12:00:00 AM,548
None,271.51,0,0,1,Clear,sky is clear,11/8/2017,1:00:00 AM,329
None,271.08,0,0,1,Clear,sky is clear,11/8/2017,3:00:00 AM,373
None,270.72,0,0,75,Clouds,broken clouds,11/8/2017,4:00:00 AM,898
None,270.35,0,0,1,Clear,sky is clear,11/8/2017,5:00:00 AM,2985
None,270.21,0,0,1,Clear,sky is clear,11/8/2017,6:00:00 AM,6126
None,270.22,0,0,40,Clouds,scattered clouds,11/8/2017,7:00:00 AM,6513
None,270.15,0,0,1,Clear,sky is clear,11/8/2017,8:00:00 AM,5926
None,271.34,0,0,1,Clear,sky is clear,11/8/2017,9:00:00 AM,5670
None,272.58,0,0,90,Clouds,overcast clouds,11/8/2017,10:00:00 AM,4195
None,273.34,0,0,20,Clouds,few clouds,11/8/2017,11:00:00 AM,4553
None,274.22,0,0,1,Clear,sky is clear,11/8/2017,12:00:00 PM,4585
None,275.72,0,0,1,Clear,sky is clear,11/8/2017,1:00:00 PM,4833
None,277.01,0,0,40,Clouds,scattered clouds,11/8/2017,2:00:00 PM,5049
None,277.55,0,0,1,Clear,sky is clear,11/8/2017,3:00:00 PM,5651
None,277.55,0,0,1,Clear,sky is clear,11/8/2017,4:00:00 PM,6832
None,276.89,0,0,1,Clear,sky is clear,11/8/2017,5:00:00 PM,6090
None,275.48,0,0,1,Clear,sky is clear,11/8/2017,6:00:00 PM,4650
None,274.69,0,0,40,Clouds,scattered clouds,11/8/2017,7:00:00 PM,3292
None,274.36,0,0,90,Clouds,overcast clouds,11/8/2017,8:00:00 PM,2885
None,274.61,0,0,90,Clouds,overcast clouds,11/8/2017,9:00:00 PM,2445
None,274.28,0,0,75,Clouds,broken clouds,11/8/2017,10:00:00 PM,1728
None,273.01,0,0,90,Snow,light snow,11/8/2017,11:00:00 PM,1094
None,272.42,0,0,90,Snow,light snow,11/9/2017,12:00:00 AM,614
None,271.55,0,0,90,Snow,light snow,11/9/2017,1:00:00 AM,348
None,270.35,0,0,90,Clouds,overcast clouds,11/9/2017,3:00:00 AM,361
None,269.51,0,0,40,Clouds,scattered clouds,11/9/2017,4:00:00 AM,877
None,267.79,0,0,75,Snow,light snow,11/9/2017,5:00:00 AM,2966
None,267.22,0,0,75,Snow,light snow,11/9/2017,6:00:00 AM,5970
None,266.01,0,0,90,Snow,light snow,11/9/2017,7:00:00 AM,6530
None,265.88,0,0,75,Snow,light snow,11/9/2017,8:00:00 AM,5542
None,265.55,0,0,40,Snow,light snow,11/9/2017,9:00:00 AM,5710
None,265.93,0,0,40,Snow,light snow,11/9/2017,10:00:00 AM,4726
None,266.58,0,0,1,Clear,sky is clear,11/9/2017,11:00:00 AM,5025
